"","UniqueReceptionTime","MD5_Hash","Label","PennType","Parameter","EventTime","vies","item","frase","lista","genero","escolaridade","nativo","resposta","minhaescala"
"957",1632430761,"38d967c77721d0e8d61fab96aad467e2","experiment","Scale","Choice","1632430565077","coletivo",53,"Os prisioneiros cavaram um túnel.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"958",1632430761,"38d967c77721d0e8d61fab96aad467e2","experiment","Scale","Choice","1632430592962","distributivo",45,"As grávidas fizeram um ultrassom.","D","Feminino","Pós-Graduação","Sim","Mais de um","5"
"959",1632430761,"38d967c77721d0e8d61fab96aad467e2","experiment","Scale","Choice","1632430621212","teste",4,"As engenheiras consertaram um barco.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"960",1632430761,"38d967c77721d0e8d61fab96aad467e2","experiment","Scale","Choice","1632430645828","teste",32,"Os pintores restauraram um quadro.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"961",1632430761,"38d967c77721d0e8d61fab96aad467e2","experiment","Scale","Choice","1632430672648","teste",1,"As manifestantes incendiaram um ônibus.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"962",1632430761,"38d967c77721d0e8d61fab96aad467e2","experiment","Scale","Choice","1632430702452","distributivo",43,"As garotas mascaram um chiclete.","D","Feminino","Pós-Graduação","Sim","Apenas um","5"
"963",1632430761,"38d967c77721d0e8d61fab96aad467e2","experiment","Scale","Choice","1632430728767","distributivo",37,"Os idosos tomaram um comprimido.","D","Feminino","Pós-Graduação","Sim","Apenas um","3"
"964",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433319095","teste",3,"Os faxineiros limparam uma sala.","A","Feminino","Pós-Graduação","Sim","Apenas um","5"
"965",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433351682","distributivo",47,"Os manobristas estacionaram um carro.","A","Feminino","Pós-Graduação","Sim","Mais de um","5"
"966",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433384671","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Feminino","Pós-Graduação","Sim","Mais de um","3"
"967",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433415490","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Feminino","Pós-Graduação","Sim","Apenas um","3"
"968",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433444627","coletivo",64,"As atrizes encenaram uma peça.","A","Feminino","Pós-Graduação","Sim","Apenas um","3"
"969",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433474361","distributivo",36,"Os rapazes furaram uma orelha.","A","Feminino","Pós-Graduação","Sim","Mais de um","5"
"970",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433506842","teste",5,"As ativistas replantaram um canteiro.","A","Feminino","Pós-Graduação","Sim","Mais de um","3"
"971",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433533885","teste",24,"Os jardineiros molharam um jardim.","A","Feminino","Pós-Graduação","Sim","Apenas um","5"
"972",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433561832","teste",18,"Os refugiados compraram um terreno.","A","Feminino","Pós-Graduação","Sim","Mais de um","2"
"973",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433590921","coletivo",62,"Os voluntários limparam uma praia.","A","Feminino","Pós-Graduação","Sim","Apenas um","5"
"974",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433618578","teste",30,"As meninas confeitaram um bolo.","A","Feminino","Pós-Graduação","Sim","Apenas um","4"
"975",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433646622","teste",11,"As arrumadeiras arrumaram um quarto.","A","Feminino","Pós-Graduação","Sim","Apenas um","2"
"976",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433674627","teste",21,"As mulheres instalaram um lustre.","A","Feminino","Pós-Graduação","Sim","Apenas um","5"
"977",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433703386","coletivo",57,"Os atletas pintaram uma quadra.","A","Feminino","Pós-Graduação","Sim","Apenas um","4"
"978",1632433737,"ea49ae1bb8375df40f4eb2a2127f3155","experiment","Scale","Choice","1632433732766","teste",15,"Os lenhadores cortaram uma árvore.","A","Feminino","Pós-Graduação","Sim","Apenas um","4"
"979",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490687050","coletivo",60,"Os companheiros carregaram um caminhão.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"980",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490719043","teste",13,"As presidiárias bloquearam uma passagem.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"981",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490747232","teste",26,"Os diretores dirigiram uma série.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"982",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490779641","teste",19,"As jornalistas investigaram um caso.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"983",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490807713","distributivo",39,"As alunas mascaram um chiclete.","B","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"984",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490834661","coletivo",63,"Os jardineiros capinaram um jardim.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"985",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490862238","distributivo",42,"As skatistas receberam uma medalha.","B","Feminino","Ensino Médio completo","Sim","Apenas um","1"
"986",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490891418","teste",25,"Os funcionários podaram uma árvore.","B","Feminino","Ensino Médio completo","Sim","Apenas um","2"
"987",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490918463","distributivo",38,"Os hóspedes engoliram uma azeitona.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"988",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490944096","coletivo",49,"Os ajudantes ergueram um piano.","B","Feminino","Ensino Médio completo","Sim","Mais de um","4"
"989",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490970215","teste",14,"Os estudantes comeram uma salada.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"990",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632490996272","teste",20,"As arquitetas reformaram um cômodo.","B","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"991",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632491021701","distributivo",41,"As costureiras conseguiram um emprego.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"992",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632491047609","teste",9,"As diaristas varreram um escritório.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"993",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632491075742","teste",10,"Os carregadores moveram uma mesa.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"994",1632491103,"1acb2196a05401a71add47376bf3709b","experiment","Scale","Choice","1632491100495","coletivo",58,"Os construtores reformaram uma praça.","B","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"995",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632584736415","teste",7,"Os pedreiros ergueram uma parede.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"996",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632584765534","teste",27,"Os vândalos derrubaram uma parede.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"997",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632584793599","distributivo",35,"Os pacientes agendaram uma endoscopia.","C","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"998",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632588556621","coletivo",61,"As bombeiras esvaziaram um tanque.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"999",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632588587720","coletivo",56,"Os pedreiros construíram uma casa.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1000",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632588615156","teste",29,"As cozinheiras prepararam um jantar.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1001",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632588643168","distributivo",48,"As competidoras acertaram um alvo.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1002",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632588986478","teste",17,"Os alpinistas montaram uma barraca.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1003",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632589013955","coletivo",52,"Os soldados destruíram uma cidade.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1004",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632589043641","teste",23,"As editoras revisaram um livro.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1005",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632589071141","teste",16,"As paisagistas ergueram um vaso.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1006",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632589126460","teste",12,"Os amigos organizaram uma festa.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1007",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632589153091","coletivo",54,"As ativistas abraçaram um baobá.","C","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1008",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632589180942","distributivo",33,"Os meninos comeram uma uva.","C","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"1009",1632589210,"0b4087029ee9abde1a1a5aab024ebd90","experiment","Scale","Choice","1632589206370","teste",22,"Os sambistas comeram uma feijoada.","C","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"1010",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590277652","teste",6,"Os porteiros lavaram uma calçada.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1011",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590304783","coletivo",55,"As biólogas despoluíram um rio.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1012",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590329366","distributivo",46,"Os acidentados realizaram uma radiografia.","D","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"1013",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590355284","coletivo",50,"Os empregados cercaram um prédio.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1014",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590380115","distributivo",43,"As garotas mascaram um chiclete.","D","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"1015",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590406548","coletivo",53,"Os prisioneiros cavaram um túnel.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1016",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590432849","teste",28,"Os turistas visitaram uma cidade.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1017",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590459101","teste",8,"As crianças plantaram uma árvore.","D","Feminino","Ensino Superior completo","Sim","Apenas um","1"
"1018",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590488531","distributivo",45,"As grávidas fizeram um ultrassom.","D","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"1019",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590513049","teste",1,"As manifestantes incendiaram um ônibus.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1020",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590536832","teste",32,"Os pintores restauraram um quadro.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1021",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590562892","teste",31,"Os lavradores incendiaram um terreno.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1022",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590587580","coletivo",51,"As zeladoras varreram um auditório.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1023",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590610298","teste",4,"As engenheiras consertaram um barco.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1024",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590635200","teste",2,"Os escoteiros construíram uma jangada.","D","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1025",1632590664,"571b8a04b7bf790e6c62880c33df9c4f","experiment","Scale","Choice","1632590661132","distributivo",37,"Os idosos tomaram um comprimido.","D","Feminino","Ensino Superior completo","Sim","Mais de um","5"
"1026",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591174224","teste",3,"Os faxineiros limparam uma sala.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1027",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591201759","teste",24,"Os jardineiros molharam um jardim.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1028",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591231067","coletivo",62,"Os voluntários limparam uma praia.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1029",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591259941","teste",5,"As ativistas replantaram um canteiro.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1030",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591287255","teste",15,"Os lenhadores cortaram uma árvore.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1031",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591317709","distributivo",36,"Os rapazes furaram uma orelha.","A","Masculino","Ensino Superior incompleto","Sim","Mais de um","5"
"1032",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591364911","distributivo",47,"Os manobristas estacionaram um carro.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1033",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591442563","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","3"
"1034",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591607544","teste",21,"As mulheres instalaram um lustre.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","5"
"1035",1632591793,"b4879ac290d25d0d3900c942626242cb","experiment","Scale","Choice","1632591666088","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Masculino","Ensino Superior incompleto","Sim","Apenas um","2"
